tabla,fila_index,resellerkey,columna_diferente,valor_postgres,valor_sqlserver
dim_reseller,337,338,minpaymentamount,None,600.0
dim_reseller,338,339,minpaymentamount,None,1000.0
dim_reseller,344,345,minpaymentamount,None,600.0
dim_reseller,348,349,minpaymentamount,None,600.0
dim_reseller,349,350,minpaymentamount,None,600.0
dim_reseller,355,356,minpaymentamount,None,600.0
dim_reseller,359,360,minpaymentamount,None,600.0
dim_reseller,360,361,minpaymentamount,None,200.0
dim_reseller,366,367,minpaymentamount,None,600.0
dim_reseller,370,371,minpaymentamount,None,600.0
dim_reseller,371,372,minpaymentamount,None,1000.0
dim_reseller,377,378,minpaymentamount,None,600.0
dim_reseller,381,382,minpaymentamount,None,600.0
dim_reseller,382,383,minpaymentamount,None,600.0
dim_reseller,388,389,minpaymentamount,None,600.0
dim_reseller,392,393,minpaymentamount,None,600.0
dim_reseller,393,394,minpaymentamount,None,200.0
dim_reseller,399,400,minpaymentamount,None,600.0
dim_reseller,403,404,minpaymentamount,None,600.0
dim_reseller,404,405,minpaymentamount,None,1000.0
dim_reseller,410,411,minpaymentamount,None,600.0
dim_reseller,414,415,minpaymentamount,None,600.0
dim_reseller,415,416,minpaymentamount,None,600.0
dim_reseller,421,422,minpaymentamount,None,600.0
dim_reseller,425,426,minpaymentamount,None,600.0
dim_reseller,426,427,minpaymentamount,None,200.0
dim_reseller,432,433,minpaymentamount,None,600.0
dim_reseller,436,437,minpaymentamount,None,600.0
dim_reseller,437,438,minpaymentamount,None,600.0
dim_reseller,443,444,minpaymentamount,None,600.0
dim_reseller,447,448,minpaymentamount,None,600.0
dim_reseller,448,449,minpaymentamount,None,200.0
dim_reseller,454,455,minpaymentamount,None,600.0
dim_reseller,458,459,minpaymentamount,None,600.0
dim_reseller,459,460,minpaymentamount,None,1000.0
dim_reseller,465,466,minpaymentamount,None,600.0
dim_reseller,469,470,minpaymentamount,None,600.0
dim_reseller,470,471,minpaymentamount,None,600.0
dim_reseller,476,477,minpaymentamount,None,600.0
dim_reseller,480,481,minpaymentamount,None,600.0
dim_reseller,481,482,minpaymentamount,None,200.0
dim_reseller,487,488,minpaymentamount,None,600.0
dim_reseller,491,492,minpaymentamount,None,600.0
dim_reseller,492,493,minpaymentamount,None,1000.0
dim_reseller,498,499,minpaymentamount,None,600.0
dim_reseller,502,503,minpaymentamount,None,600.0
dim_reseller,503,504,minpaymentamount,None,600.0
dim_reseller,509,510,minpaymentamount,None,600.0
dim_reseller,513,514,minpaymentamount,None,600.0
dim_reseller,514,515,minpaymentamount,None,200.0
dim_reseller,520,521,minpaymentamount,None,600.0
dim_reseller,524,525,minpaymentamount,None,600.0
dim_reseller,525,526,minpaymentamount,None,1000.0
dim_reseller,531,532,minpaymentamount,None,600.0
dim_reseller,535,536,minpaymentamount,None,600.0
dim_reseller,536,537,minpaymentamount,None,600.0
dim_reseller,542,543,minpaymentamount,None,600.0
dim_reseller,546,547,minpaymentamount,None,600.0
dim_reseller,547,548,minpaymentamount,None,1000.0
dim_reseller,553,554,minpaymentamount,None,600.0
dim_reseller,557,558,minpaymentamount,None,600.0
dim_reseller,558,559,minpaymentamount,None,600.0
dim_reseller,564,565,minpaymentamount,None,600.0
dim_reseller,568,569,minpaymentamount,None,600.0
dim_reseller,569,570,minpaymentamount,None,200.0
dim_reseller,575,576,minpaymentamount,None,600.0
dim_reseller,579,580,minpaymentamount,None,600.0
dim_reseller,580,581,minpaymentamount,None,1000.0
dim_reseller,586,587,minpaymentamount,None,600.0
dim_reseller,590,591,minpaymentamount,None,600.0
dim_reseller,591,592,minpaymentamount,None,600.0
dim_reseller,597,598,minpaymentamount,None,600.0
dim_reseller,601,602,minpaymentamount,None,600.0
dim_reseller,602,603,minpaymentamount,None,200.0
dim_reseller,608,609,minpaymentamount,None,600.0
dim_reseller,612,613,minpaymentamount,None,600.0
dim_reseller,613,614,minpaymentamount,None,1000.0
dim_reseller,619,620,minpaymentamount,None,600.0
dim_reseller,623,624,minpaymentamount,None,600.0
dim_reseller,624,625,minpaymentamount,None,600.0
dim_reseller,630,631,minpaymentamount,None,600.0
dim_reseller,634,635,minpaymentamount,None,600.0
dim_reseller,635,636,minpaymentamount,None,200.0
dim_reseller,641,642,minpaymentamount,None,600.0
dim_reseller,645,646,minpaymentamount,None,600.0
dim_reseller,646,647,minpaymentamount,None,1000.0
dim_reseller,652,653,minpaymentamount,None,600.0
dim_reseller,656,657,minpaymentamount,None,600.0
dim_reseller,657,658,minpaymentamount,None,200.0
dim_reseller,663,664,minpaymentamount,None,600.0
dim_reseller,667,668,minpaymentamount,None,600.0
dim_reseller,668,669,minpaymentamount,None,1000.0
dim_reseller,674,675,minpaymentamount,None,600.0
dim_reseller,678,679,minpaymentamount,None,600.0
dim_reseller,679,680,minpaymentamount,None,600.0
dim_reseller,685,686,minpaymentamount,None,600.0
dim_reseller,689,690,minpaymentamount,None,600.0
dim_reseller,690,691,minpaymentamount,None,200.0
dim_reseller,696,697,minpaymentamount,None,600.0
dim_reseller,700,701,minpaymentamount,None,600.0
dim_reseller,1,2,minpaymenttype,None,1.0
dim_reseller,2,3,minpaymenttype,None,2.0
dim_reseller,3,4,minpaymenttype,None,3.0
dim_reseller,5,6,minpaymenttype,None,1.0
dim_reseller,6,7,minpaymenttype,None,2.0
dim_reseller,7,8,minpaymenttype,None,3.0
dim_reseller,8,9,minpaymenttype,None,3.0
dim_reseller,9,10,minpaymenttype,None,2.0
dim_reseller,10,11,minpaymenttype,None,1.0
dim_reseller,12,13,minpaymenttype,None,1.0
dim_reseller,13,14,minpaymenttype,None,2.0
dim_reseller,14,15,minpaymenttype,None,3.0
dim_reseller,16,17,minpaymenttype,None,1.0
dim_reseller,17,18,minpaymenttype,None,2.0
dim_reseller,18,19,minpaymenttype,None,3.0
dim_reseller,19,20,minpaymenttype,None,3.0
dim_reseller,20,21,minpaymenttype,None,2.0
dim_reseller,21,22,minpaymenttype,None,1.0
dim_reseller,23,24,minpaymenttype,None,1.0
dim_reseller,24,25,minpaymenttype,None,2.0
dim_reseller,25,26,minpaymenttype,None,3.0
dim_reseller,27,28,minpaymenttype,None,1.0
dim_reseller,28,29,minpaymenttype,None,2.0
dim_reseller,29,30,minpaymenttype,None,3.0
dim_reseller,30,31,minpaymenttype,None,3.0
dim_reseller,31,32,minpaymenttype,None,2.0
dim_reseller,32,33,minpaymenttype,None,1.0
dim_reseller,34,35,minpaymenttype,None,1.0
dim_reseller,35,36,minpaymenttype,None,2.0
dim_reseller,36,37,minpaymenttype,None,3.0
dim_reseller,38,39,minpaymenttype,None,1.0
dim_reseller,39,40,minpaymenttype,None,2.0
dim_reseller,40,41,minpaymenttype,None,3.0
dim_reseller,41,42,minpaymenttype,None,3.0
dim_reseller,42,43,minpaymenttype,None,2.0
dim_reseller,43,44,minpaymenttype,None,1.0
dim_reseller,45,46,minpaymenttype,None,1.0
dim_reseller,46,47,minpaymenttype,None,2.0
dim_reseller,47,48,minpaymenttype,None,3.0
dim_reseller,49,50,minpaymenttype,None,1.0
dim_reseller,50,51,minpaymenttype,None,2.0
dim_reseller,51,52,minpaymenttype,None,3.0
dim_reseller,52,53,minpaymenttype,None,3.0
dim_reseller,53,54,minpaymenttype,None,2.0
dim_reseller,54,55,minpaymenttype,None,1.0
dim_reseller,56,57,minpaymenttype,None,1.0
dim_reseller,57,58,minpaymenttype,None,2.0
dim_reseller,58,59,minpaymenttype,None,3.0
dim_reseller,60,61,minpaymenttype,None,1.0
dim_reseller,61,62,minpaymenttype,None,2.0
dim_reseller,62,63,minpaymenttype,None,3.0
dim_reseller,63,64,minpaymenttype,None,3.0
dim_reseller,64,65,minpaymenttype,None,2.0
dim_reseller,65,66,minpaymenttype,None,1.0
dim_reseller,67,68,minpaymenttype,None,1.0
dim_reseller,68,69,minpaymenttype,None,2.0
dim_reseller,69,70,minpaymenttype,None,3.0
dim_reseller,71,72,minpaymenttype,None,1.0
dim_reseller,72,73,minpaymenttype,None,2.0
dim_reseller,73,74,minpaymenttype,None,3.0
dim_reseller,74,75,minpaymenttype,None,3.0
dim_reseller,75,76,minpaymenttype,None,2.0
dim_reseller,76,77,minpaymenttype,None,1.0
dim_reseller,78,79,minpaymenttype,None,1.0
dim_reseller,79,80,minpaymenttype,None,2.0
dim_reseller,80,81,minpaymenttype,None,3.0
dim_reseller,82,83,minpaymenttype,None,1.0
dim_reseller,83,84,minpaymenttype,None,2.0
dim_reseller,84,85,minpaymenttype,None,3.0
dim_reseller,85,86,minpaymenttype,None,3.0
dim_reseller,86,87,minpaymenttype,None,2.0
dim_reseller,87,88,minpaymenttype,None,1.0
dim_reseller,89,90,minpaymenttype,None,1.0
dim_reseller,90,91,minpaymenttype,None,2.0
dim_reseller,91,92,minpaymenttype,None,3.0
dim_reseller,93,94,minpaymenttype,None,1.0
dim_reseller,94,95,minpaymenttype,None,2.0
dim_reseller,95,96,minpaymenttype,None,3.0
dim_reseller,96,97,minpaymenttype,None,3.0
dim_reseller,97,98,minpaymenttype,None,2.0
dim_reseller,98,99,minpaymenttype,None,1.0
dim_reseller,100,101,minpaymenttype,None,1.0
dim_reseller,101,102,minpaymenttype,None,2.0
dim_reseller,102,103,minpaymenttype,None,3.0
dim_reseller,104,105,minpaymenttype,None,1.0
dim_reseller,105,106,minpaymenttype,None,2.0
dim_reseller,106,107,minpaymenttype,None,3.0
dim_reseller,107,108,minpaymenttype,None,3.0
dim_reseller,108,109,minpaymenttype,None,2.0
dim_reseller,109,110,minpaymenttype,None,1.0
dim_reseller,111,112,minpaymenttype,None,1.0
dim_reseller,112,113,minpaymenttype,None,2.0
dim_reseller,113,114,minpaymenttype,None,3.0
dim_reseller,115,116,minpaymenttype,None,1.0
dim_reseller,116,117,minpaymenttype,None,2.0
dim_reseller,117,118,minpaymenttype,None,3.0
dim_reseller,118,119,minpaymenttype,None,3.0
dim_reseller,119,120,minpaymenttype,None,2.0
dim_reseller,122,123,minpaymenttype,None,1.0
dim_reseller,123,124,minpaymenttype,None,2.0
dim_reseller,124,125,minpaymenttype,None,3.0
dim_reseller,126,127,minpaymenttype,None,1.0
dim_reseller,127,128,minpaymenttype,None,2.0
dim_reseller,128,129,minpaymenttype,None,3.0
dim_reseller,129,130,minpaymenttype,None,3.0
dim_reseller,130,131,minpaymenttype,None,2.0
dim_reseller,131,132,minpaymenttype,None,1.0
dim_reseller,133,134,minpaymenttype,None,1.0
dim_reseller,134,135,minpaymenttype,None,2.0
dim_reseller,135,136,minpaymenttype,None,3.0
dim_reseller,137,138,minpaymenttype,None,1.0
dim_reseller,138,139,minpaymenttype,None,2.0
dim_reseller,139,140,minpaymenttype,None,3.0
dim_reseller,140,141,minpaymenttype,None,3.0
dim_reseller,141,142,minpaymenttype,None,2.0
dim_reseller,142,143,minpaymenttype,None,1.0
dim_reseller,144,145,minpaymenttype,None,1.0
dim_reseller,145,146,minpaymenttype,None,2.0
dim_reseller,146,147,minpaymenttype,None,3.0
dim_reseller,148,149,minpaymenttype,None,1.0
dim_reseller,149,150,minpaymenttype,None,2.0
dim_reseller,150,151,minpaymenttype,None,3.0
dim_reseller,151,152,minpaymenttype,None,3.0
dim_reseller,152,153,minpaymenttype,None,2.0
dim_reseller,153,154,minpaymenttype,None,1.0
dim_reseller,155,156,minpaymenttype,None,1.0
dim_reseller,156,157,minpaymenttype,None,2.0
dim_reseller,157,158,minpaymenttype,None,3.0
dim_reseller,159,160,minpaymenttype,None,1.0
dim_reseller,160,161,minpaymenttype,None,2.0
dim_reseller,161,162,minpaymenttype,None,3.0
dim_reseller,162,163,minpaymenttype,None,3.0
dim_reseller,163,164,minpaymenttype,None,2.0
dim_reseller,164,165,minpaymenttype,None,1.0
dim_reseller,166,167,minpaymenttype,None,1.0
dim_reseller,167,168,minpaymenttype,None,2.0
dim_reseller,168,169,minpaymenttype,None,3.0
dim_reseller,170,171,minpaymenttype,None,1.0
dim_reseller,171,172,minpaymenttype,None,2.0
dim_reseller,172,173,minpaymenttype,None,3.0
dim_reseller,173,174,minpaymenttype,None,3.0
dim_reseller,174,175,minpaymenttype,None,2.0
dim_reseller,175,176,minpaymenttype,None,1.0
dim_reseller,177,178,minpaymenttype,None,1.0
dim_reseller,178,179,minpaymenttype,None,2.0
dim_reseller,179,180,minpaymenttype,None,3.0
dim_reseller,181,182,minpaymenttype,None,1.0
dim_reseller,182,183,minpaymenttype,None,2.0
dim_reseller,183,184,minpaymenttype,None,3.0
dim_reseller,184,185,minpaymenttype,None,3.0
dim_reseller,185,186,minpaymenttype,None,2.0
dim_reseller,186,187,minpaymenttype,None,1.0
dim_reseller,188,189,minpaymenttype,None,1.0
dim_reseller,189,190,minpaymenttype,None,2.0
dim_reseller,190,191,minpaymenttype,None,3.0
dim_reseller,192,193,minpaymenttype,None,1.0
dim_reseller,193,194,minpaymenttype,None,2.0
dim_reseller,194,195,minpaymenttype,None,3.0
dim_reseller,195,196,minpaymenttype,None,3.0
dim_reseller,196,197,minpaymenttype,None,2.0
dim_reseller,197,198,minpaymenttype,None,1.0
dim_reseller,199,200,minpaymenttype,None,1.0
dim_reseller,200,201,minpaymenttype,None,2.0
dim_reseller,201,202,minpaymenttype,None,3.0
dim_reseller,203,204,minpaymenttype,None,1.0
dim_reseller,204,205,minpaymenttype,None,2.0
dim_reseller,205,206,minpaymenttype,None,3.0
dim_reseller,206,207,minpaymenttype,None,3.0
dim_reseller,207,208,minpaymenttype,None,2.0
dim_reseller,208,209,minpaymenttype,None,1.0
dim_reseller,210,211,minpaymenttype,None,1.0
dim_reseller,211,212,minpaymenttype,None,2.0
dim_reseller,212,213,minpaymenttype,None,3.0
dim_reseller,214,215,minpaymenttype,None,1.0
dim_reseller,215,216,minpaymenttype,None,2.0
dim_reseller,216,217,minpaymenttype,None,3.0
dim_reseller,217,218,minpaymenttype,None,3.0
dim_reseller,218,219,minpaymenttype,None,2.0
dim_reseller,219,220,minpaymenttype,None,1.0
dim_reseller,221,222,minpaymenttype,None,1.0
dim_reseller,222,223,minpaymenttype,None,2.0
dim_reseller,223,224,minpaymenttype,None,3.0
dim_reseller,225,226,minpaymenttype,None,1.0
dim_reseller,226,227,minpaymenttype,None,2.0
dim_reseller,227,228,minpaymenttype,None,3.0
dim_reseller,228,229,minpaymenttype,None,3.0
dim_reseller,229,230,minpaymenttype,None,2.0
dim_reseller,230,231,minpaymenttype,None,1.0
dim_reseller,232,233,minpaymenttype,None,1.0
dim_reseller,233,234,minpaymenttype,None,2.0
dim_reseller,234,235,minpaymenttype,None,3.0
dim_reseller,236,237,minpaymenttype,None,1.0
dim_reseller,237,238,minpaymenttype,None,2.0
dim_reseller,238,239,minpaymenttype,None,3.0
dim_reseller,239,240,minpaymenttype,None,3.0
dim_reseller,240,241,minpaymenttype,None,2.0
dim_reseller,241,242,minpaymenttype,None,1.0
dim_reseller,243,244,minpaymenttype,None,1.0
dim_reseller,244,245,minpaymenttype,None,2.0
dim_reseller,245,246,minpaymenttype,None,3.0
dim_reseller,247,248,minpaymenttype,None,1.0
dim_reseller,248,249,minpaymenttype,None,2.0
dim_reseller,249,250,minpaymenttype,None,3.0
dim_reseller,250,251,minpaymenttype,None,3.0
dim_reseller,251,252,minpaymenttype,None,2.0
dim_reseller,252,253,minpaymenttype,None,1.0
dim_reseller,254,255,minpaymenttype,None,1.0
dim_reseller,255,256,minpaymenttype,None,2.0
dim_reseller,256,257,minpaymenttype,None,3.0
dim_reseller,258,259,minpaymenttype,None,1.0
dim_reseller,259,260,minpaymenttype,None,2.0
dim_reseller,260,261,minpaymenttype,None,3.0
dim_reseller,261,262,minpaymenttype,None,3.0
dim_reseller,262,263,minpaymenttype,None,2.0
dim_reseller,263,264,minpaymenttype,None,1.0
dim_reseller,265,266,minpaymenttype,None,1.0
dim_reseller,266,267,minpaymenttype,None,2.0
dim_reseller,267,268,minpaymenttype,None,3.0
dim_reseller,269,270,minpaymenttype,None,1.0
dim_reseller,270,271,minpaymenttype,None,2.0
dim_reseller,271,272,minpaymenttype,None,3.0
dim_reseller,272,273,minpaymenttype,None,3.0
dim_reseller,273,274,minpaymenttype,None,2.0
dim_reseller,274,275,minpaymenttype,None,1.0
dim_reseller,276,277,minpaymenttype,None,1.0
dim_reseller,277,278,minpaymenttype,None,2.0
dim_reseller,278,279,minpaymenttype,None,3.0
dim_reseller,280,281,minpaymenttype,None,1.0
dim_reseller,281,282,minpaymenttype,None,2.0
dim_reseller,282,283,minpaymenttype,None,3.0
dim_reseller,283,284,minpaymenttype,None,3.0
dim_reseller,284,285,minpaymenttype,None,2.0
dim_reseller,285,286,minpaymenttype,None,1.0
dim_reseller,287,288,minpaymenttype,None,1.0
dim_reseller,288,289,minpaymenttype,None,2.0
dim_reseller,289,290,minpaymenttype,None,3.0
dim_reseller,291,292,minpaymenttype,None,1.0
dim_reseller,292,293,minpaymenttype,None,2.0
dim_reseller,293,294,minpaymenttype,None,3.0
dim_reseller,294,295,minpaymenttype,None,3.0
dim_reseller,295,296,minpaymenttype,None,2.0
dim_reseller,296,297,minpaymenttype,None,1.0
dim_reseller,298,299,minpaymenttype,None,1.0
dim_reseller,299,300,minpaymenttype,None,2.0
dim_reseller,300,301,minpaymenttype,None,3.0
dim_reseller,302,303,minpaymenttype,None,1.0
dim_reseller,303,304,minpaymenttype,None,2.0
dim_reseller,304,305,minpaymenttype,None,3.0
dim_reseller,305,306,minpaymenttype,None,3.0
dim_reseller,306,307,minpaymenttype,None,2.0
dim_reseller,307,308,minpaymenttype,None,1.0
dim_reseller,309,310,minpaymenttype,None,1.0
dim_reseller,310,311,minpaymenttype,None,2.0
dim_reseller,311,312,minpaymenttype,None,3.0
dim_reseller,313,314,minpaymenttype,None,1.0
dim_reseller,314,315,minpaymenttype,None,2.0
dim_reseller,315,316,minpaymenttype,None,3.0
dim_reseller,316,317,minpaymenttype,None,3.0
dim_reseller,317,318,minpaymenttype,None,2.0
dim_reseller,318,319,minpaymenttype,None,1.0
dim_reseller,320,321,minpaymenttype,None,1.0
dim_reseller,321,322,minpaymenttype,None,2.0
dim_reseller,322,323,minpaymenttype,None,3.0
dim_reseller,324,325,minpaymenttype,None,1.0
dim_reseller,325,326,minpaymenttype,None,2.0
dim_reseller,326,327,minpaymenttype,None,3.0
dim_reseller,327,328,minpaymenttype,None,3.0
dim_reseller,328,329,minpaymenttype,None,2.0
dim_reseller,329,330,minpaymenttype,None,1.0
dim_reseller,331,332,minpaymenttype,None,1.0
dim_reseller,332,333,minpaymenttype,None,2.0
dim_reseller,333,334,minpaymenttype,None,3.0
dim_reseller,335,336,minpaymenttype,None,1.0
dim_reseller,336,337,minpaymenttype,None,2.0
dim_reseller,337,338,minpaymenttype,None,3.0
dim_reseller,338,339,minpaymenttype,None,3.0
dim_reseller,339,340,minpaymenttype,None,2.0
dim_reseller,340,341,minpaymenttype,None,1.0
dim_reseller,342,343,minpaymenttype,None,1.0
dim_reseller,343,344,minpaymenttype,None,2.0
dim_reseller,344,345,minpaymenttype,None,3.0
dim_reseller,346,347,minpaymenttype,None,1.0
dim_reseller,347,348,minpaymenttype,None,2.0
dim_reseller,348,349,minpaymenttype,None,3.0
dim_reseller,349,350,minpaymenttype,None,3.0
dim_reseller,350,351,minpaymenttype,None,2.0
dim_reseller,351,352,minpaymenttype,None,1.0
dim_reseller,353,354,minpaymenttype,None,1.0
dim_reseller,354,355,minpaymenttype,None,2.0
dim_reseller,355,356,minpaymenttype,None,3.0
dim_reseller,357,358,minpaymenttype,None,1.0
dim_reseller,358,359,minpaymenttype,None,2.0
dim_reseller,359,360,minpaymenttype,None,3.0
dim_reseller,360,361,minpaymenttype,None,3.0
dim_reseller,361,362,minpaymenttype,None,2.0
dim_reseller,362,363,minpaymenttype,None,1.0
dim_reseller,364,365,minpaymenttype,None,1.0
dim_reseller,365,366,minpaymenttype,None,2.0
dim_reseller,366,367,minpaymenttype,None,3.0
dim_reseller,368,369,minpaymenttype,None,1.0
dim_reseller,369,370,minpaymenttype,None,2.0
dim_reseller,370,371,minpaymenttype,None,3.0
dim_reseller,371,372,minpaymenttype,None,3.0
dim_reseller,372,373,minpaymenttype,None,2.0
dim_reseller,373,374,minpaymenttype,None,1.0
dim_reseller,375,376,minpaymenttype,None,1.0
dim_reseller,376,377,minpaymenttype,None,2.0
dim_reseller,377,378,minpaymenttype,None,3.0
dim_reseller,379,380,minpaymenttype,None,1.0
dim_reseller,380,381,minpaymenttype,None,2.0
dim_reseller,381,382,minpaymenttype,None,3.0
dim_reseller,382,383,minpaymenttype,None,3.0
dim_reseller,383,384,minpaymenttype,None,2.0
dim_reseller,384,385,minpaymenttype,None,1.0
dim_reseller,386,387,minpaymenttype,None,1.0
dim_reseller,387,388,minpaymenttype,None,2.0
dim_reseller,388,389,minpaymenttype,None,3.0
dim_reseller,390,391,minpaymenttype,None,1.0
dim_reseller,391,392,minpaymenttype,None,2.0
dim_reseller,392,393,minpaymenttype,None,3.0
dim_reseller,393,394,minpaymenttype,None,3.0
dim_reseller,395,396,minpaymenttype,None,1.0
dim_reseller,397,398,minpaymenttype,None,1.0
dim_reseller,398,399,minpaymenttype,None,2.0
dim_reseller,399,400,minpaymenttype,None,3.0
dim_reseller,401,402,minpaymenttype,None,1.0
dim_reseller,402,403,minpaymenttype,None,2.0
dim_reseller,403,404,minpaymenttype,None,3.0
dim_reseller,404,405,minpaymenttype,None,3.0
dim_reseller,405,406,minpaymenttype,None,2.0
dim_reseller,406,407,minpaymenttype,None,1.0
dim_reseller,408,409,minpaymenttype,None,1.0
dim_reseller,409,410,minpaymenttype,None,2.0
dim_reseller,410,411,minpaymenttype,None,3.0
dim_reseller,412,413,minpaymenttype,None,1.0
dim_reseller,413,414,minpaymenttype,None,2.0
dim_reseller,414,415,minpaymenttype,None,3.0
dim_reseller,415,416,minpaymenttype,None,3.0
dim_reseller,416,417,minpaymenttype,None,2.0
dim_reseller,417,418,minpaymenttype,None,1.0
dim_reseller,419,420,minpaymenttype,None,1.0
dim_reseller,420,421,minpaymenttype,None,2.0
dim_reseller,421,422,minpaymenttype,None,3.0
dim_reseller,423,424,minpaymenttype,None,1.0
dim_reseller,424,425,minpaymenttype,None,2.0
dim_reseller,425,426,minpaymenttype,None,3.0
dim_reseller,426,427,minpaymenttype,None,3.0
dim_reseller,427,428,minpaymenttype,None,2.0
dim_reseller,428,429,minpaymenttype,None,1.0
dim_reseller,430,431,minpaymenttype,None,1.0
dim_reseller,431,432,minpaymenttype,None,2.0
dim_reseller,432,433,minpaymenttype,None,3.0
dim_reseller,434,435,minpaymenttype,None,1.0
dim_reseller,435,436,minpaymenttype,None,2.0
dim_reseller,436,437,minpaymenttype,None,3.0
dim_reseller,437,438,minpaymenttype,None,3.0
dim_reseller,438,439,minpaymenttype,None,2.0
dim_reseller,439,440,minpaymenttype,None,1.0
dim_reseller,441,442,minpaymenttype,None,1.0
dim_reseller,442,443,minpaymenttype,None,2.0
dim_reseller,443,444,minpaymenttype,None,3.0
dim_reseller,445,446,minpaymenttype,None,1.0
dim_reseller,446,447,minpaymenttype,None,2.0
dim_reseller,447,448,minpaymenttype,None,3.0
dim_reseller,448,449,minpaymenttype,None,3.0
dim_reseller,449,450,minpaymenttype,None,2.0
dim_reseller,450,451,minpaymenttype,None,1.0
dim_reseller,452,453,minpaymenttype,None,1.0
dim_reseller,453,454,minpaymenttype,None,2.0
dim_reseller,454,455,minpaymenttype,None,3.0
dim_reseller,456,457,minpaymenttype,None,1.0
dim_reseller,457,458,minpaymenttype,None,2.0
dim_reseller,458,459,minpaymenttype,None,3.0
dim_reseller,459,460,minpaymenttype,None,3.0
dim_reseller,460,461,minpaymenttype,None,2.0
dim_reseller,461,462,minpaymenttype,None,1.0
dim_reseller,463,464,minpaymenttype,None,1.0
dim_reseller,464,465,minpaymenttype,None,2.0
dim_reseller,465,466,minpaymenttype,None,3.0
dim_reseller,467,468,minpaymenttype,None,1.0
dim_reseller,468,469,minpaymenttype,None,2.0
dim_reseller,469,470,minpaymenttype,None,3.0
dim_reseller,470,471,minpaymenttype,None,3.0
dim_reseller,471,472,minpaymenttype,None,2.0
dim_reseller,472,473,minpaymenttype,None,1.0
dim_reseller,474,475,minpaymenttype,None,1.0
dim_reseller,475,476,minpaymenttype,None,2.0
dim_reseller,476,477,minpaymenttype,None,3.0
dim_reseller,478,479,minpaymenttype,None,1.0
dim_reseller,479,480,minpaymenttype,None,2.0
dim_reseller,480,481,minpaymenttype,None,3.0
dim_reseller,481,482,minpaymenttype,None,3.0
dim_reseller,482,483,minpaymenttype,None,2.0
dim_reseller,485,486,minpaymenttype,None,1.0
dim_reseller,486,487,minpaymenttype,None,2.0
dim_reseller,487,488,minpaymenttype,None,3.0
dim_reseller,489,490,minpaymenttype,None,1.0
dim_reseller,490,491,minpaymenttype,None,2.0
dim_reseller,491,492,minpaymenttype,None,3.0
dim_reseller,492,493,minpaymenttype,None,3.0
dim_reseller,493,494,minpaymenttype,None,2.0
dim_reseller,494,495,minpaymenttype,None,1.0
dim_reseller,496,497,minpaymenttype,None,1.0
dim_reseller,497,498,minpaymenttype,None,2.0
dim_reseller,498,499,minpaymenttype,None,3.0
dim_reseller,500,501,minpaymenttype,None,1.0
dim_reseller,501,502,minpaymenttype,None,2.0
dim_reseller,502,503,minpaymenttype,None,3.0
dim_reseller,503,504,minpaymenttype,None,3.0
dim_reseller,504,505,minpaymenttype,None,2.0
dim_reseller,505,506,minpaymenttype,None,1.0
dim_reseller,507,508,minpaymenttype,None,1.0
dim_reseller,508,509,minpaymenttype,None,2.0
dim_reseller,509,510,minpaymenttype,None,3.0
dim_reseller,511,512,minpaymenttype,None,1.0
dim_reseller,512,513,minpaymenttype,None,2.0
dim_reseller,513,514,minpaymenttype,None,3.0
dim_reseller,514,515,minpaymenttype,None,3.0
dim_reseller,515,516,minpaymenttype,None,2.0
dim_reseller,516,517,minpaymenttype,None,1.0
dim_reseller,518,519,minpaymenttype,None,1.0
dim_reseller,519,520,minpaymenttype,None,2.0
dim_reseller,520,521,minpaymenttype,None,3.0
dim_reseller,522,523,minpaymenttype,None,1.0
dim_reseller,523,524,minpaymenttype,None,2.0
dim_reseller,524,525,minpaymenttype,None,3.0
dim_reseller,525,526,minpaymenttype,None,3.0
dim_reseller,526,527,minpaymenttype,None,2.0
dim_reseller,527,528,minpaymenttype,None,1.0
dim_reseller,529,530,minpaymenttype,None,1.0
dim_reseller,530,531,minpaymenttype,None,2.0
dim_reseller,531,532,minpaymenttype,None,3.0
dim_reseller,533,534,minpaymenttype,None,1.0
dim_reseller,534,535,minpaymenttype,None,2.0
dim_reseller,535,536,minpaymenttype,None,3.0
dim_reseller,536,537,minpaymenttype,None,3.0
dim_reseller,537,538,minpaymenttype,None,2.0
dim_reseller,538,539,minpaymenttype,None,1.0
dim_reseller,540,541,minpaymenttype,None,1.0
dim_reseller,541,542,minpaymenttype,None,2.0
dim_reseller,542,543,minpaymenttype,None,3.0
dim_reseller,544,545,minpaymenttype,None,1.0
dim_reseller,545,546,minpaymenttype,None,2.0
dim_reseller,546,547,minpaymenttype,None,3.0
dim_reseller,547,548,minpaymenttype,None,3.0
dim_reseller,548,549,minpaymenttype,None,2.0
dim_reseller,549,550,minpaymenttype,None,1.0
dim_reseller,551,552,minpaymenttype,None,1.0
dim_reseller,552,553,minpaymenttype,None,2.0
dim_reseller,553,554,minpaymenttype,None,3.0
dim_reseller,555,556,minpaymenttype,None,1.0
dim_reseller,556,557,minpaymenttype,None,2.0
dim_reseller,557,558,minpaymenttype,None,3.0
dim_reseller,558,559,minpaymenttype,None,3.0
dim_reseller,559,560,minpaymenttype,None,2.0
dim_reseller,560,561,minpaymenttype,None,1.0
dim_reseller,562,563,minpaymenttype,None,1.0
dim_reseller,563,564,minpaymenttype,None,2.0
