tabla,fila_index,datekey,columna_diferente,valor_postgres,valor_sqlserver
dim_date,1300,20080724,fiscalyear,2008,2009
dim_date,1301,20080725,fiscalyear,2008,2009
dim_date,1302,20080726,fiscalyear,2008,2009
dim_date,1303,20080727,fiscalyear,2008,2009
dim_date,1304,20080728,fiscalyear,2008,2009
dim_date,1305,20080729,fiscalyear,2008,2009
dim_date,1306,20080730,fiscalyear,2008,2009
dim_date,1307,20080731,fiscalyear,2008,2009
dim_date,1308,20080801,fiscalyear,2008,2009
dim_date,1309,20080802,fiscalyear,2008,2009
dim_date,1310,20080803,fiscalyear,2008,2009
dim_date,1311,20080804,fiscalyear,2008,2009
dim_date,1312,20080805,fiscalyear,2008,2009
dim_date,1313,20080806,fiscalyear,2008,2009
dim_date,1314,20080807,fiscalyear,2008,2009
dim_date,1315,20080808,fiscalyear,2008,2009
dim_date,1316,20080809,fiscalyear,2008,2009
dim_date,1317,20080810,fiscalyear,2008,2009
dim_date,1318,20080811,fiscalyear,2008,2009
dim_date,1319,20080812,fiscalyear,2008,2009
dim_date,1320,20080813,fiscalyear,2008,2009
dim_date,1321,20080814,fiscalyear,2008,2009
dim_date,1322,20080815,fiscalyear,2008,2009
dim_date,1323,20080816,fiscalyear,2008,2009
dim_date,1324,20080817,fiscalyear,2008,2009
dim_date,1325,20080818,fiscalyear,2008,2009
dim_date,1326,20080819,fiscalyear,2008,2009
dim_date,1327,20080820,fiscalyear,2008,2009
dim_date,1328,20080821,fiscalyear,2008,2009
dim_date,1329,20080822,fiscalyear,2008,2009
dim_date,1330,20080823,fiscalyear,2008,2009
dim_date,1331,20080824,fiscalyear,2008,2009
dim_date,1332,20080825,fiscalyear,2008,2009
dim_date,1333,20080826,fiscalyear,2008,2009
dim_date,1334,20080827,fiscalyear,2008,2009
dim_date,1335,20080828,fiscalyear,2008,2009
dim_date,1336,20080829,fiscalyear,2008,2009
dim_date,1337,20080830,fiscalyear,2008,2009
dim_date,1338,20080831,fiscalyear,2008,2009
dim_date,1339,20080901,fiscalyear,2008,2009
dim_date,1340,20080902,fiscalyear,2008,2009
dim_date,1341,20080903,fiscalyear,2008,2009
dim_date,1342,20080904,fiscalyear,2008,2009
dim_date,1343,20080905,fiscalyear,2008,2009
dim_date,1344,20080906,fiscalyear,2008,2009
dim_date,1345,20080907,fiscalyear,2008,2009
dim_date,1346,20080908,fiscalyear,2008,2009
dim_date,1347,20080909,fiscalyear,2008,2009
dim_date,1348,20080910,fiscalyear,2008,2009
dim_date,1349,20080911,fiscalyear,2008,2009
dim_date,1350,20080912,fiscalyear,2008,2009
dim_date,1351,20080913,fiscalyear,2008,2009
dim_date,1352,20080914,fiscalyear,2008,2009
dim_date,1353,20080915,fiscalyear,2008,2009
dim_date,1354,20080916,fiscalyear,2008,2009
dim_date,1355,20080917,fiscalyear,2008,2009
dim_date,1356,20080918,fiscalyear,2008,2009
dim_date,1357,20080919,fiscalyear,2008,2009
dim_date,1358,20080920,fiscalyear,2008,2009
dim_date,1359,20080921,fiscalyear,2008,2009
dim_date,1360,20080922,fiscalyear,2008,2009
dim_date,1361,20080923,fiscalyear,2008,2009
dim_date,1362,20080924,fiscalyear,2008,2009
dim_date,1363,20080925,fiscalyear,2008,2009
dim_date,1364,20080926,fiscalyear,2008,2009
dim_date,1365,20080927,fiscalyear,2008,2009
dim_date,1366,20080928,fiscalyear,2008,2009
dim_date,1367,20080929,fiscalyear,2008,2009
dim_date,1368,20080930,fiscalyear,2008,2009
dim_date,1369,20081001,fiscalyear,2008,2009
dim_date,1370,20081002,fiscalyear,2008,2009
dim_date,1371,20081003,fiscalyear,2008,2009
dim_date,1372,20081004,fiscalyear,2008,2009
dim_date,1373,20081005,fiscalyear,2008,2009
dim_date,1374,20081006,fiscalyear,2008,2009
dim_date,1375,20081007,fiscalyear,2008,2009
dim_date,1376,20081008,fiscalyear,2008,2009
dim_date,1377,20081009,fiscalyear,2008,2009
dim_date,1378,20081010,fiscalyear,2008,2009
dim_date,1379,20081011,fiscalyear,2008,2009
dim_date,1380,20081012,fiscalyear,2008,2009
dim_date,1381,20081013,fiscalyear,2008,2009
dim_date,1382,20081014,fiscalyear,2008,2009
dim_date,1383,20081015,fiscalyear,2008,2009
dim_date,1384,20081016,fiscalyear,2008,2009
dim_date,1385,20081017,fiscalyear,2008,2009
dim_date,1386,20081018,fiscalyear,2008,2009
dim_date,1387,20081019,fiscalyear,2008,2009
dim_date,1388,20081020,fiscalyear,2008,2009
dim_date,1389,20081021,fiscalyear,2008,2009
dim_date,1390,20081022,fiscalyear,2008,2009
dim_date,1391,20081023,fiscalyear,2008,2009
dim_date,1392,20081024,fiscalyear,2008,2009
dim_date,1393,20081025,fiscalyear,2008,2009
dim_date,1394,20081026,fiscalyear,2008,2009
dim_date,1395,20081027,fiscalyear,2008,2009
dim_date,1396,20081028,fiscalyear,2008,2009
dim_date,1397,20081029,fiscalyear,2008,2009
dim_date,1398,20081030,fiscalyear,2008,2009
dim_date,1399,20081031,fiscalyear,2008,2009
dim_date,1400,20081101,fiscalyear,2008,2009
dim_date,1401,20081102,fiscalyear,2008,2009
dim_date,1402,20081103,fiscalyear,2008,2009
dim_date,1403,20081104,fiscalyear,2008,2009
dim_date,1404,20081105,fiscalyear,2008,2009
dim_date,1405,20081106,fiscalyear,2008,2009
dim_date,1406,20081107,fiscalyear,2008,2009
dim_date,1407,20081108,fiscalyear,2008,2009
dim_date,1408,20081109,fiscalyear,2008,2009
dim_date,1409,20081110,fiscalyear,2008,2009
dim_date,1410,20081111,fiscalyear,2008,2009
dim_date,1411,20081112,fiscalyear,2008,2009
dim_date,1412,20081113,fiscalyear,2008,2009
dim_date,1413,20081114,fiscalyear,2008,2009
dim_date,1414,20081115,fiscalyear,2008,2009
dim_date,1415,20081116,fiscalyear,2008,2009
dim_date,1416,20081117,fiscalyear,2008,2009
dim_date,1417,20081118,fiscalyear,2008,2009
dim_date,1418,20081119,fiscalyear,2008,2009
dim_date,1419,20081120,fiscalyear,2008,2009
dim_date,1420,20081121,fiscalyear,2008,2009
dim_date,1421,20081122,fiscalyear,2008,2009
dim_date,1422,20081123,fiscalyear,2008,2009
dim_date,1423,20081124,fiscalyear,2008,2009
dim_date,1424,20081125,fiscalyear,2008,2009
dim_date,1425,20081126,fiscalyear,2008,2009
dim_date,1426,20081127,fiscalyear,2008,2009
dim_date,1427,20081128,fiscalyear,2008,2009
dim_date,1428,20081129,fiscalyear,2008,2009
dim_date,1429,20081130,fiscalyear,2008,2009
dim_date,1430,20081201,fiscalyear,2008,2009
dim_date,1431,20081202,fiscalyear,2008,2009
dim_date,1432,20081203,fiscalyear,2008,2009
dim_date,1433,20081204,fiscalyear,2008,2009
dim_date,1434,20081205,fiscalyear,2008,2009
dim_date,1435,20081206,fiscalyear,2008,2009
dim_date,1436,20081207,fiscalyear,2008,2009
dim_date,1437,20081208,fiscalyear,2008,2009
dim_date,1438,20081209,fiscalyear,2008,2009
dim_date,1439,20081210,fiscalyear,2008,2009
dim_date,1440,20081211,fiscalyear,2008,2009
dim_date,1441,20081212,fiscalyear,2008,2009
dim_date,1442,20081213,fiscalyear,2008,2009
dim_date,1443,20081214,fiscalyear,2008,2009
dim_date,1444,20081215,fiscalyear,2008,2009
dim_date,1445,20081216,fiscalyear,2008,2009
dim_date,1446,20081217,fiscalyear,2008,2009
dim_date,1447,20081218,fiscalyear,2008,2009
dim_date,1448,20081219,fiscalyear,2008,2009
dim_date,1449,20081220,fiscalyear,2008,2009
dim_date,1450,20081221,fiscalyear,2008,2009
dim_date,1451,20081222,fiscalyear,2008,2009
dim_date,1452,20081223,fiscalyear,2008,2009
dim_date,1453,20081224,fiscalyear,2008,2009
dim_date,1454,20081225,fiscalyear,2008,2009
dim_date,1455,20081226,fiscalyear,2008,2009
dim_date,1456,20081227,fiscalyear,2008,2009
dim_date,1457,20081228,fiscalyear,2008,2009
dim_date,1458,20081229,fiscalyear,2008,2009
dim_date,1459,20081230,fiscalyear,2008,2009
dim_date,1460,20081231,fiscalyear,2008,2009
dim_date,1642,20090701,fiscalyear,2009,2010
dim_date,1643,20090702,fiscalyear,2009,2010
dim_date,1644,20090703,fiscalyear,2009,2010
dim_date,1645,20090704,fiscalyear,2009,2010
dim_date,1646,20090705,fiscalyear,2009,2010
dim_date,1647,20090706,fiscalyear,2009,2010
dim_date,1648,20090707,fiscalyear,2009,2010
dim_date,1649,20090708,fiscalyear,2009,2010
dim_date,1650,20090709,fiscalyear,2009,2010
dim_date,1651,20090710,fiscalyear,2009,2010
dim_date,1652,20090711,fiscalyear,2009,2010
dim_date,1653,20090712,fiscalyear,2009,2010
dim_date,1654,20090713,fiscalyear,2009,2010
dim_date,1655,20090714,fiscalyear,2009,2010
dim_date,1656,20090715,fiscalyear,2009,2010
dim_date,1657,20090716,fiscalyear,2009,2010
dim_date,1658,20090717,fiscalyear,2009,2010
dim_date,1659,20090718,fiscalyear,2009,2010
dim_date,1660,20090719,fiscalyear,2009,2010
dim_date,1661,20090720,fiscalyear,2009,2010
dim_date,1662,20090721,fiscalyear,2009,2010
dim_date,1663,20090722,fiscalyear,2009,2010
dim_date,1664,20090723,fiscalyear,2009,2010
dim_date,1665,20090724,fiscalyear,2009,2010
dim_date,1666,20090725,fiscalyear,2009,2010
dim_date,1667,20090726,fiscalyear,2009,2010
dim_date,1668,20090727,fiscalyear,2009,2010
dim_date,1669,20090728,fiscalyear,2009,2010
dim_date,1670,20090729,fiscalyear,2009,2010
dim_date,1671,20090730,fiscalyear,2009,2010
dim_date,1672,20090731,fiscalyear,2009,2010
dim_date,1673,20090801,fiscalyear,2009,2010
dim_date,1674,20090802,fiscalyear,2009,2010
dim_date,1675,20090803,fiscalyear,2009,2010
dim_date,1676,20090804,fiscalyear,2009,2010
dim_date,1677,20090805,fiscalyear,2009,2010
dim_date,1678,20090806,fiscalyear,2009,2010
dim_date,1679,20090807,fiscalyear,2009,2010
dim_date,1680,20090808,fiscalyear,2009,2010
dim_date,1681,20090809,fiscalyear,2009,2010
dim_date,1682,20090810,fiscalyear,2009,2010
dim_date,1683,20090811,fiscalyear,2009,2010
dim_date,1684,20090812,fiscalyear,2009,2010
dim_date,1685,20090813,fiscalyear,2009,2010
dim_date,1686,20090814,fiscalyear,2009,2010
dim_date,1687,20090815,fiscalyear,2009,2010
dim_date,1688,20090816,fiscalyear,2009,2010
dim_date,1689,20090817,fiscalyear,2009,2010
dim_date,1690,20090818,fiscalyear,2009,2010
dim_date,1691,20090819,fiscalyear,2009,2010
dim_date,1692,20090820,fiscalyear,2009,2010
dim_date,1693,20090821,fiscalyear,2009,2010
dim_date,1694,20090822,fiscalyear,2009,2010
dim_date,1695,20090823,fiscalyear,2009,2010
dim_date,1696,20090824,fiscalyear,2009,2010
dim_date,1697,20090825,fiscalyear,2009,2010
dim_date,1698,20090826,fiscalyear,2009,2010
dim_date,1699,20090827,fiscalyear,2009,2010
dim_date,1700,20090828,fiscalyear,2009,2010
dim_date,1701,20090829,fiscalyear,2009,2010
dim_date,1702,20090830,fiscalyear,2009,2010
dim_date,1703,20090831,fiscalyear,2009,2010
dim_date,1704,20090901,fiscalyear,2009,2010
dim_date,1705,20090902,fiscalyear,2009,2010
dim_date,1706,20090903,fiscalyear,2009,2010
dim_date,1707,20090904,fiscalyear,2009,2010
dim_date,1708,20090905,fiscalyear,2009,2010
dim_date,1709,20090906,fiscalyear,2009,2010
dim_date,1710,20090907,fiscalyear,2009,2010
dim_date,1711,20090908,fiscalyear,2009,2010
dim_date,1712,20090909,fiscalyear,2009,2010
dim_date,1713,20090910,fiscalyear,2009,2010
dim_date,1714,20090911,fiscalyear,2009,2010
dim_date,1715,20090912,fiscalyear,2009,2010
dim_date,1716,20090913,fiscalyear,2009,2010
dim_date,1717,20090914,fiscalyear,2009,2010
dim_date,1718,20090915,fiscalyear,2009,2010
dim_date,1719,20090916,fiscalyear,2009,2010
dim_date,1720,20090917,fiscalyear,2009,2010
dim_date,1721,20090918,fiscalyear,2009,2010
dim_date,1722,20090919,fiscalyear,2009,2010
dim_date,1723,20090920,fiscalyear,2009,2010
dim_date,1724,20090921,fiscalyear,2009,2010
dim_date,1725,20090922,fiscalyear,2009,2010
dim_date,1726,20090923,fiscalyear,2009,2010
dim_date,1727,20090924,fiscalyear,2009,2010
dim_date,1728,20090925,fiscalyear,2009,2010
dim_date,1729,20090926,fiscalyear,2009,2010
dim_date,1730,20090927,fiscalyear,2009,2010
dim_date,1731,20090928,fiscalyear,2009,2010
dim_date,1732,20090929,fiscalyear,2009,2010
dim_date,1733,20090930,fiscalyear,2009,2010
dim_date,1734,20091001,fiscalyear,2009,2010
dim_date,1735,20091002,fiscalyear,2009,2010
dim_date,1736,20091003,fiscalyear,2009,2010
dim_date,1737,20091004,fiscalyear,2009,2010
dim_date,1738,20091005,fiscalyear,2009,2010
dim_date,1739,20091006,fiscalyear,2009,2010
dim_date,1740,20091007,fiscalyear,2009,2010
dim_date,1741,20091008,fiscalyear,2009,2010
dim_date,1742,20091009,fiscalyear,2009,2010
dim_date,1743,20091010,fiscalyear,2009,2010
dim_date,1744,20091011,fiscalyear,2009,2010
dim_date,1745,20091012,fiscalyear,2009,2010
dim_date,1746,20091013,fiscalyear,2009,2010
dim_date,1747,20091014,fiscalyear,2009,2010
dim_date,1748,20091015,fiscalyear,2009,2010
dim_date,1749,20091016,fiscalyear,2009,2010
dim_date,1750,20091017,fiscalyear,2009,2010
dim_date,1751,20091018,fiscalyear,2009,2010
dim_date,1752,20091019,fiscalyear,2009,2010
dim_date,1753,20091020,fiscalyear,2009,2010
dim_date,1754,20091021,fiscalyear,2009,2010
dim_date,1755,20091022,fiscalyear,2009,2010
dim_date,1756,20091023,fiscalyear,2009,2010
dim_date,1757,20091024,fiscalyear,2009,2010
dim_date,1758,20091025,fiscalyear,2009,2010
dim_date,1759,20091026,fiscalyear,2009,2010
dim_date,1760,20091027,fiscalyear,2009,2010
dim_date,1761,20091028,fiscalyear,2009,2010
dim_date,1762,20091029,fiscalyear,2009,2010
dim_date,1763,20091030,fiscalyear,2009,2010
dim_date,1764,20091031,fiscalyear,2009,2010
dim_date,1765,20091101,fiscalyear,2009,2010
dim_date,1766,20091102,fiscalyear,2009,2010
dim_date,1767,20091103,fiscalyear,2009,2010
dim_date,1768,20091104,fiscalyear,2009,2010
dim_date,1769,20091105,fiscalyear,2009,2010
dim_date,1770,20091106,fiscalyear,2009,2010
dim_date,1771,20091107,fiscalyear,2009,2010
dim_date,1772,20091108,fiscalyear,2009,2010
dim_date,1773,20091109,fiscalyear,2009,2010
dim_date,1774,20091110,fiscalyear,2009,2010
dim_date,1775,20091111,fiscalyear,2009,2010
dim_date,1776,20091112,fiscalyear,2009,2010
dim_date,1777,20091113,fiscalyear,2009,2010
dim_date,1778,20091114,fiscalyear,2009,2010
dim_date,1779,20091115,fiscalyear,2009,2010
dim_date,1780,20091116,fiscalyear,2009,2010
dim_date,1781,20091117,fiscalyear,2009,2010
dim_date,1782,20091118,fiscalyear,2009,2010
dim_date,1783,20091119,fiscalyear,2009,2010
dim_date,1784,20091120,fiscalyear,2009,2010
dim_date,1785,20091121,fiscalyear,2009,2010
dim_date,1786,20091122,fiscalyear,2009,2010
dim_date,1787,20091123,fiscalyear,2009,2010
dim_date,1788,20091124,fiscalyear,2009,2010
dim_date,1789,20091125,fiscalyear,2009,2010
dim_date,1790,20091126,fiscalyear,2009,2010
dim_date,1791,20091127,fiscalyear,2009,2010
dim_date,1792,20091128,fiscalyear,2009,2010
dim_date,1793,20091129,fiscalyear,2009,2010
dim_date,1794,20091130,fiscalyear,2009,2010
dim_date,1795,20091201,fiscalyear,2009,2010
dim_date,1796,20091202,fiscalyear,2009,2010
dim_date,1797,20091203,fiscalyear,2009,2010
dim_date,1798,20091204,fiscalyear,2009,2010
dim_date,1799,20091205,fiscalyear,2009,2010
dim_date,1800,20091206,fiscalyear,2009,2010
dim_date,1801,20091207,fiscalyear,2009,2010
dim_date,1802,20091208,fiscalyear,2009,2010
dim_date,1803,20091209,fiscalyear,2009,2010
dim_date,1804,20091210,fiscalyear,2009,2010
dim_date,1805,20091211,fiscalyear,2009,2010
dim_date,1806,20091212,fiscalyear,2009,2010
dim_date,1807,20091213,fiscalyear,2009,2010
dim_date,1808,20091214,fiscalyear,2009,2010
dim_date,1809,20091215,fiscalyear,2009,2010
dim_date,1810,20091216,fiscalyear,2009,2010
dim_date,1811,20091217,fiscalyear,2009,2010
dim_date,1812,20091218,fiscalyear,2009,2010
dim_date,1813,20091219,fiscalyear,2009,2010
dim_date,1814,20091220,fiscalyear,2009,2010
dim_date,1815,20091221,fiscalyear,2009,2010
dim_date,1816,20091222,fiscalyear,2009,2010
dim_date,1817,20091223,fiscalyear,2009,2010
dim_date,1818,20091224,fiscalyear,2009,2010
dim_date,1819,20091225,fiscalyear,2009,2010
dim_date,1820,20091226,fiscalyear,2009,2010
dim_date,1821,20091227,fiscalyear,2009,2010
dim_date,1822,20091228,fiscalyear,2009,2010
dim_date,1823,20091229,fiscalyear,2009,2010
dim_date,1824,20091230,fiscalyear,2009,2010
dim_date,1825,20091231,fiscalyear,2009,2010
dim_date,2007,20100701,fiscalyear,2010,2011
dim_date,2008,20100702,fiscalyear,2010,2011
dim_date,2009,20100703,fiscalyear,2010,2011
dim_date,2010,20100704,fiscalyear,2010,2011
dim_date,2011,20100705,fiscalyear,2010,2011
dim_date,2012,20100706,fiscalyear,2010,2011
dim_date,2013,20100707,fiscalyear,2010,2011
dim_date,2014,20100708,fiscalyear,2010,2011
dim_date,2015,20100709,fiscalyear,2010,2011
dim_date,2016,20100710,fiscalyear,2010,2011
dim_date,2017,20100711,fiscalyear,2010,2011
dim_date,2018,20100712,fiscalyear,2010,2011
dim_date,2019,20100713,fiscalyear,2010,2011
dim_date,2020,20100714,fiscalyear,2010,2011
dim_date,2021,20100715,fiscalyear,2010,2011
dim_date,2022,20100716,fiscalyear,2010,2011
dim_date,2023,20100717,fiscalyear,2010,2011
dim_date,2024,20100718,fiscalyear,2010,2011
dim_date,2025,20100719,fiscalyear,2010,2011
dim_date,2026,20100720,fiscalyear,2010,2011
dim_date,2027,20100721,fiscalyear,2010,2011
dim_date,2028,20100722,fiscalyear,2010,2011
dim_date,2029,20100723,fiscalyear,2010,2011
dim_date,2030,20100724,fiscalyear,2010,2011
dim_date,2031,20100725,fiscalyear,2010,2011
dim_date,2032,20100726,fiscalyear,2010,2011
dim_date,2033,20100727,fiscalyear,2010,2011
dim_date,2034,20100728,fiscalyear,2010,2011
dim_date,2035,20100729,fiscalyear,2010,2011
dim_date,2036,20100730,fiscalyear,2010,2011
dim_date,2037,20100731,fiscalyear,2010,2011
dim_date,2038,20100801,fiscalyear,2010,2011
dim_date,2039,20100802,fiscalyear,2010,2011
dim_date,2040,20100803,fiscalyear,2010,2011
dim_date,2041,20100804,fiscalyear,2010,2011
dim_date,2042,20100805,fiscalyear,2010,2011
dim_date,2043,20100806,fiscalyear,2010,2011
dim_date,2044,20100807,fiscalyear,2010,2011
dim_date,2045,20100808,fiscalyear,2010,2011
dim_date,2046,20100809,fiscalyear,2010,2011
dim_date,2047,20100810,fiscalyear,2010,2011
dim_date,2048,20100811,fiscalyear,2010,2011
dim_date,2049,20100812,fiscalyear,2010,2011
dim_date,2050,20100813,fiscalyear,2010,2011
dim_date,2051,20100814,fiscalyear,2010,2011
dim_date,2052,20100815,fiscalyear,2010,2011
dim_date,2053,20100816,fiscalyear,2010,2011
dim_date,2054,20100817,fiscalyear,2010,2011
dim_date,2055,20100818,fiscalyear,2010,2011
dim_date,2056,20100819,fiscalyear,2010,2011
dim_date,2057,20100820,fiscalyear,2010,2011
dim_date,2058,20100821,fiscalyear,2010,2011
dim_date,2059,20100822,fiscalyear,2010,2011
dim_date,2060,20100823,fiscalyear,2010,2011
dim_date,2061,20100824,fiscalyear,2010,2011
dim_date,2062,20100825,fiscalyear,2010,2011
dim_date,2063,20100826,fiscalyear,2010,2011
dim_date,2064,20100827,fiscalyear,2010,2011
dim_date,2065,20100828,fiscalyear,2010,2011
dim_date,2066,20100829,fiscalyear,2010,2011
dim_date,2067,20100830,fiscalyear,2010,2011
dim_date,2068,20100831,fiscalyear,2010,2011
dim_date,2069,20100901,fiscalyear,2010,2011
dim_date,2070,20100902,fiscalyear,2010,2011
dim_date,2071,20100903,fiscalyear,2010,2011
dim_date,2072,20100904,fiscalyear,2010,2011
dim_date,2073,20100905,fiscalyear,2010,2011
dim_date,2074,20100906,fiscalyear,2010,2011
dim_date,2075,20100907,fiscalyear,2010,2011
dim_date,2076,20100908,fiscalyear,2010,2011
dim_date,2077,20100909,fiscalyear,2010,2011
dim_date,2078,20100910,fiscalyear,2010,2011
dim_date,2079,20100911,fiscalyear,2010,2011
dim_date,2080,20100912,fiscalyear,2010,2011
dim_date,2081,20100913,fiscalyear,2010,2011
dim_date,2082,20100914,fiscalyear,2010,2011
dim_date,2083,20100915,fiscalyear,2010,2011
dim_date,2084,20100916,fiscalyear,2010,2011
dim_date,2085,20100917,fiscalyear,2010,2011
dim_date,2086,20100918,fiscalyear,2010,2011
dim_date,2087,20100919,fiscalyear,2010,2011
dim_date,2088,20100920,fiscalyear,2010,2011
dim_date,2089,20100921,fiscalyear,2010,2011
dim_date,2090,20100922,fiscalyear,2010,2011
dim_date,2091,20100923,fiscalyear,2010,2011
dim_date,2092,20100924,fiscalyear,2010,2011
dim_date,2093,20100925,fiscalyear,2010,2011
dim_date,2094,20100926,fiscalyear,2010,2011
dim_date,2095,20100927,fiscalyear,2010,2011
dim_date,2096,20100928,fiscalyear,2010,2011
dim_date,2097,20100929,fiscalyear,2010,2011
dim_date,2098,20100930,fiscalyear,2010,2011
dim_date,2099,20101001,fiscalyear,2010,2011
dim_date,2100,20101002,fiscalyear,2010,2011
dim_date,2101,20101003,fiscalyear,2010,2011
dim_date,2102,20101004,fiscalyear,2010,2011
dim_date,2103,20101005,fiscalyear,2010,2011
dim_date,2104,20101006,fiscalyear,2010,2011
dim_date,2105,20101007,fiscalyear,2010,2011
dim_date,2106,20101008,fiscalyear,2010,2011
dim_date,2107,20101009,fiscalyear,2010,2011
dim_date,2108,20101010,fiscalyear,2010,2011
dim_date,2109,20101011,fiscalyear,2010,2011
dim_date,2110,20101012,fiscalyear,2010,2011
dim_date,2111,20101013,fiscalyear,2010,2011
dim_date,2112,20101014,fiscalyear,2010,2011
dim_date,2113,20101015,fiscalyear,2010,2011
dim_date,2114,20101016,fiscalyear,2010,2011
dim_date,2115,20101017,fiscalyear,2010,2011
dim_date,2116,20101018,fiscalyear,2010,2011
dim_date,2117,20101019,fiscalyear,2010,2011
dim_date,2118,20101020,fiscalyear,2010,2011
